,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Top50
0,0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4,1
1,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,1
2,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,1
3,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,1
4,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,198938,4,1
5,0.759,0.561,0,-5.643,0,0.131,0.803,0.121,0.101,0.491,104.915,audio_features,7iwJOi3hlMqZt6pj1sQOBj,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,https://api.spotify.com/v1/tracks/7iwJOi3hlMqZt6pj1sQOBj,https://api.spotify.com/v1/audio-analysis/7iwJOi3hlMqZt6pj1sQOBj,180673,4,1
6,0.822,0.851,11,-3.314,0,0.0422,0.333,0.00792,0.105,0.749,117.992,audio_features,1Y62KpDaP5MEL43ZcI6IaG,spotify:track:1Y62KpDaP5MEL43ZcI6IaG,https://api.spotify.com/v1/tracks/1Y62KpDaP5MEL43ZcI6IaG,https://api.spotify.com/v1/audio-analysis/1Y62KpDaP5MEL43ZcI6IaG,185085,4,1
7,0.757,0.738,8,-4.913,0,0.22,0.712,9.67e-06,0.198,0.753,120.091,audio_features,3vKYvbzB7801a5qd47pxkm,spotify:track:3vKYvbzB7801a5qd47pxkm,https://api.spotify.com/v1/tracks/3vKYvbzB7801a5qd47pxkm,https://api.spotify.com/v1/audio-analysis/3vKYvbzB7801a5qd47pxkm,199831,4,1
8,0.914,0.622,7,-6.538,1,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,audio_features,53tfEupEzQRtVFOeZvk7xq,spotify:track:53tfEupEzQRtVFOeZvk7xq,https://api.spotify.com/v1/tracks/53tfEupEzQRtVFOeZvk7xq,https://api.spotify.com/v1/audio-analysis/53tfEupEzQRtVFOeZvk7xq,156788,4,1
9,0.793,0.62,3,-3.769,0,0.0462,0.309,0.0,0.121,0.917,111.979,audio_features,5S7FewmYYyLNdMOfeEcB6P,spotify:track:5S7FewmYYyLNdMOfeEcB6P,https://api.spotify.com/v1/tracks/5S7FewmYYyLNdMOfeEcB6P,https://api.spotify.com/v1/audio-analysis/5S7FewmYYyLNdMOfeEcB6P,127333,4,1
10,0.857,0.829,0,-0.484,1,0.0842,0.00112,0.015,0.255,0.208,106.993,audio_features,58cEG7FsVoipRiRKUMgOjo,spotify:track:58cEG7FsVoipRiRKUMgOjo,https://api.spotify.com/v1/tracks/58cEG7FsVoipRiRKUMgOjo,https://api.spotify.com/v1/audio-analysis/58cEG7FsVoipRiRKUMgOjo,190654,4,1
11,0.798,0.718,8,-6.237,0,0.0443,0.263,0.0,0.142,0.727,126.01,audio_features,4Rjq1TZbF0bDstOs6SiI6J,spotify:track:4Rjq1TZbF0bDstOs6SiI6J,https://api.spotify.com/v1/tracks/4Rjq1TZbF0bDstOs6SiI6J,https://api.spotify.com/v1/audio-analysis/4Rjq1TZbF0bDstOs6SiI6J,260952,4,1
12,0.788,0.814,9,-3.822,0,0.217,0.562,0.0,0.208,0.665,97.982,audio_features,17BqQS5Cj899fQR8e6gvk9,spotify:track:17BqQS5Cj899fQR8e6gvk9,https://api.spotify.com/v1/tracks/17BqQS5Cj899fQR8e6gvk9,https://api.spotify.com/v1/audio-analysis/17BqQS5Cj899fQR8e6gvk9,202098,4,1
13,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,audio_features,6TsVhM8qIkWN5cJVDIVbbz,spotify:track:6TsVhM8qIkWN5cJVDIVbbz,https://api.spotify.com/v1/tracks/6TsVhM8qIkWN5cJVDIVbbz,https://api.spotify.com/v1/audio-analysis/6TsVhM8qIkWN5cJVDIVbbz,229065,4,1
14,0.535,0.874,9,-2.248,0,0.137,0.371,0.0,0.192,0.323,140.006,audio_features,7MkylDYvKTSuWgrsBhHlsG,spotify:track:7MkylDYvKTSuWgrsBhHlsG,https://api.spotify.com/v1/tracks/7MkylDYvKTSuWgrsBhHlsG,https://api.spotify.com/v1/audio-analysis/7MkylDYvKTSuWgrsBhHlsG,227562,4,1
15,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,audio_features,6G12ZafqofSq7YtrMqUm76,spotify:track:6G12ZafqofSq7YtrMqUm76,https://api.spotify.com/v1/tracks/6G12ZafqofSq7YtrMqUm76,https://api.spotify.com/v1/audio-analysis/6G12ZafqofSq7YtrMqUm76,158805,4,1
16,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,2CeKVsFFXG4QzA415QygGb,spotify:track:2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/tracks/2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/audio-analysis/2CeKVsFFXG4QzA415QygGb,155960,4,1
17,0.739,0.682,9,-5.121,0,0.0972,0.417,3.95e-05,0.105,0.476,94.048,audio_features,0BJMkf1sQmY3TwcHapARZI,spotify:track:0BJMkf1sQmY3TwcHapARZI,https://api.spotify.com/v1/tracks/0BJMkf1sQmY3TwcHapARZI,https://api.spotify.com/v1/audio-analysis/0BJMkf1sQmY3TwcHapARZI,186723,4,1
18,0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,audio_features,2hLXUbsOU9cDb9RFva9FYr,spotify:track:2hLXUbsOU9cDb9RFva9FYr,https://api.spotify.com/v1/tracks/2hLXUbsOU9cDb9RFva9FYr,https://api.spotify.com/v1/audio-analysis/2hLXUbsOU9cDb9RFva9FYr,228750,4,1
19,0.75,0.593,2,-5.736,1,0.176,0.372,0.000595,0.108,0.454,179.962,audio_features,0xCRFfgIHOsmovVZzrFCoT,spotify:track:0xCRFfgIHOsmovVZzrFCoT,https://api.spotify.com/v1/tracks/0xCRFfgIHOsmovVZzrFCoT,https://api.spotify.com/v1/audio-analysis/0xCRFfgIHOsmovVZzrFCoT,216000,4,1
20,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4,1
21,0.662,0.828,9,-5.854,1,0.0821,0.148,0.0,0.423,0.451,113.039,audio_features,6WU2eYUtOL91iROonROPyh,spotify:track:6WU2eYUtOL91iROonROPyh,https://api.spotify.com/v1/tracks/6WU2eYUtOL91iROonROPyh,https://api.spotify.com/v1/audio-analysis/6WU2eYUtOL91iROonROPyh,191693,4,1
22,0.49,0.692,7,-4.291,1,0.274,0.336,0.0,0.659,0.484,102.16,audio_features,15wMJJiVpt2ABQw032Rywi,spotify:track:15wMJJiVpt2ABQw032Rywi,https://api.spotify.com/v1/tracks/15wMJJiVpt2ABQw032Rywi,https://api.spotify.com/v1/audio-analysis/15wMJJiVpt2ABQw032Rywi,148386,1,1
23,0.455,0.592,11,-7.069,0,0.227,0.45,1.03e-06,0.116,0.512,134.025,audio_features,3l9YiADzNmEvBfZVPEF49F,spotify:track:3l9YiADzNmEvBfZVPEF49F,https://api.spotify.com/v1/tracks/3l9YiADzNmEvBfZVPEF49F,https://api.spotify.com/v1/audio-analysis/3l9YiADzNmEvBfZVPEF49F,202968,4,1
24,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,audio_features,5jt25aFjW2kNoBqaEVaz5W,spotify:track:5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W,202174,4,1
25,0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,audio_features,6WbAhuwE6fCOriBu5786X1,spotify:track:6WbAhuwE6fCOriBu5786X1,https://api.spotify.com/v1/tracks/6WbAhuwE6fCOriBu5786X1,https://api.spotify.com/v1/audio-analysis/6WbAhuwE6fCOriBu5786X1,201280,4,1
26,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,audio_features,6i1g5ZRmJZAkDwBaUZ3f2i,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,https://api.spotify.com/v1/tracks/6i1g5ZRmJZAkDwBaUZ3f2i,https://api.spotify.com/v1/audio-analysis/6i1g5ZRmJZAkDwBaUZ3f2i,141340,3,1
27,0.712,0.684,7,-4.887,1,0.0512,0.548,0.0,0.168,0.513,130.038,audio_features,2lmWwBLVJ2P0HX491zkYws,spotify:track:2lmWwBLVJ2P0HX491zkYws,https://api.spotify.com/v1/tracks/2lmWwBLVJ2P0HX491zkYws,https://api.spotify.com/v1/audio-analysis/2lmWwBLVJ2P0HX491zkYws,147692,4,1
28,0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,audio_features,33cF8aTmGJ6TsEf23uqGIN,spotify:track:33cF8aTmGJ6TsEf23uqGIN,https://api.spotify.com/v1/tracks/33cF8aTmGJ6TsEf23uqGIN,https://api.spotify.com/v1/audio-analysis/33cF8aTmGJ6TsEf23uqGIN,197101,4,1
29,0.845,0.776,11,-3.098,0,0.0488,0.111,0.0321,0.0684,0.528,105.018,audio_features,5x17YrAwajDUCqB8zT9ElY,spotify:track:5x17YrAwajDUCqB8zT9ElY,https://api.spotify.com/v1/tracks/5x17YrAwajDUCqB8zT9ElY,https://api.spotify.com/v1/audio-analysis/5x17YrAwajDUCqB8zT9ElY,222857,4,1
30,0.937,0.63,2,-6.063,0,0.0502,0.61,3.88e-06,0.0734,0.943,132.033,audio_features,0FDTPGlLjF8SGWSsHyzNBe,spotify:track:0FDTPGlLjF8SGWSsHyzNBe,https://api.spotify.com/v1/tracks/0FDTPGlLjF8SGWSsHyzNBe,https://api.spotify.com/v1/audio-analysis/0FDTPGlLjF8SGWSsHyzNBe,167273,4,1
31,0.784,0.814,6,-2.436,1,0.0464,0.0559,0.0,0.194,0.728,129.96,audio_features,0EpdLuptraYGFZ6J7HNSLc,spotify:track:0EpdLuptraYGFZ6J7HNSLc,https://api.spotify.com/v1/tracks/0EpdLuptraYGFZ6J7HNSLc,https://api.spotify.com/v1/audio-analysis/0EpdLuptraYGFZ6J7HNSLc,165231,4,1
32,0.68,0.808,10,-3.854,0,0.224,0.0911,2.23e-06,0.205,0.868,176.131,audio_features,0poQY3RMThmIiutOGv3yH3,spotify:track:0poQY3RMThmIiutOGv3yH3,https://api.spotify.com/v1/tracks/0poQY3RMThmIiutOGv3yH3,https://api.spotify.com/v1/audio-analysis/0poQY3RMThmIiutOGv3yH3,175317,4,1
33,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717,4,1
34,0.692,0.75,0,-4.328,0,0.0411,0.145,0.0,0.133,0.443,120.037,audio_features,5R2hNuiiwnKVAUNktF9j2Y,spotify:track:5R2hNuiiwnKVAUNktF9j2Y,https://api.spotify.com/v1/tracks/5R2hNuiiwnKVAUNktF9j2Y,https://api.spotify.com/v1/audio-analysis/5R2hNuiiwnKVAUNktF9j2Y,154000,4,1
35,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4,1
36,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4,1
37,0.542,0.871,1,-2.871,1,0.0456,0.051,0.0,0.195,0.557,134.983,audio_features,0CLVh9I8uHfuyorOdLFim7,spotify:track:0CLVh9I8uHfuyorOdLFim7,https://api.spotify.com/v1/tracks/0CLVh9I8uHfuyorOdLFim7,https://api.spotify.com/v1/audio-analysis/0CLVh9I8uHfuyorOdLFim7,164670,3,1
38,0.682,0.716,0,-3.758,0,0.042,0.289,0.0,0.216,0.436,145.852,audio_features,79X7BhWIBGSjChXPjkJcvQ,spotify:track:79X7BhWIBGSjChXPjkJcvQ,https://api.spotify.com/v1/tracks/79X7BhWIBGSjChXPjkJcvQ,https://api.spotify.com/v1/audio-analysis/79X7BhWIBGSjChXPjkJcvQ,159077,4,1
39,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,audio_features,0CYTGMBYkwUxrj1MWDLrC5,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,https://api.spotify.com/v1/tracks/0CYTGMBYkwUxrj1MWDLrC5,https://api.spotify.com/v1/audio-analysis/0CYTGMBYkwUxrj1MWDLrC5,168133,4,1
40,0.793,0.694,5,-5.731,0,0.0426,0.13,0.0,0.0836,0.484,127.971,audio_features,5R7l05dglCrUX0qjZ1Eec1,spotify:track:5R7l05dglCrUX0qjZ1Eec1,https://api.spotify.com/v1/tracks/5R7l05dglCrUX0qjZ1Eec1,https://api.spotify.com/v1/audio-analysis/5R7l05dglCrUX0qjZ1Eec1,193125,4,1
41,0.762,0.773,7,-7.663,0,0.0814,0.36,0.0,0.272,0.337,115.055,audio_features,68e9XUS28xQRV9jghSx0NX,spotify:track:68e9XUS28xQRV9jghSx0NX,https://api.spotify.com/v1/tracks/68e9XUS28xQRV9jghSx0NX,https://api.spotify.com/v1/audio-analysis/68e9XUS28xQRV9jghSx0NX,237750,4,1
42,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,audio_features,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,172235,4,1
43,0.77,0.521,7,-6.982,1,0.195,0.372,3.91e-05,0.3,0.222,92.014,audio_features,0r5g8mAptDMwHbvRDJYIPW,spotify:track:0r5g8mAptDMwHbvRDJYIPW,https://api.spotify.com/v1/tracks/0r5g8mAptDMwHbvRDJYIPW,https://api.spotify.com/v1/audio-analysis/0r5g8mAptDMwHbvRDJYIPW,208935,4,1
44,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4,1
45,0.746,0.844,11,-3.499,0,0.0359,0.062,0.0,0.149,0.934,123.014,audio_features,6ylDpki1VpIsc525KC1ojF,spotify:track:6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/tracks/6ylDpki1VpIsc525KC1ojF,https://api.spotify.com/v1/audio-analysis/6ylDpki1VpIsc525KC1ojF,189333,4,1
46,0.657,0.821,8,-3.06,0,0.32,0.459,0.0,0.103,0.752,96.561,audio_features,6VAS7m73rDopQe7BdrFMpD,spotify:track:6VAS7m73rDopQe7BdrFMpD,https://api.spotify.com/v1/tracks/6VAS7m73rDopQe7BdrFMpD,https://api.spotify.com/v1/audio-analysis/6VAS7m73rDopQe7BdrFMpD,160000,4,1
47,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,audio_features,5TMLavqGRKNxgzMBrVpC9R,spotify:track:5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/tracks/5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/audio-analysis/5TMLavqGRKNxgzMBrVpC9R,179940,4,1
48,0.852,0.748,4,-4.564,0,0.0387,0.491,0.0,0.617,0.971,116.961,audio_features,1HNcDOIGo9CE4sZoK5mhCq,spotify:track:1HNcDOIGo9CE4sZoK5mhCq,https://api.spotify.com/v1/tracks/1HNcDOIGo9CE4sZoK5mhCq,https://api.spotify.com/v1/audio-analysis/1HNcDOIGo9CE4sZoK5mhCq,219535,4,1
49,0.785,0.734,6,-4.686,1,0.0778,0.117,1.13e-06,0.185,0.561,94.049,audio_features,672zDo2nzWSoIIQ7zD5kuj,spotify:track:672zDo2nzWSoIIQ7zD5kuj,https://api.spotify.com/v1/tracks/672zDo2nzWSoIIQ7zD5kuj,https://api.spotify.com/v1/audio-analysis/672zDo2nzWSoIIQ7zD5kuj,228640,4,1
0,0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4,0
1,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
2,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
3,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
4,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
5,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
6,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
7,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
8,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
9,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
10,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
11,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
12,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
13,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
14,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
15,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
16,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
17,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
18,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
19,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
20,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
21,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,0
22,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,audio_features,0oBtwScT4B4BR5kZitNWd5,spotify:track:0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/tracks/0oBtwScT4B4BR5kZitNWd5,https://api.spotify.com/v1/audio-analysis/0oBtwScT4B4BR5kZitNWd5,151325,4,0
23,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,0
